date,region,rainfall,temperature,humidity,soil_moisture,river_discharge
2024-12-10,nairobi,2.1,20.3,69,,0.19
2024-12-11,nairobi,2.2,20.1,69,,0.16
2024-12-12,nairobi,1.7,20.5,66,,1.37
2024-12-13,nairobi,0.3,21.2,62,,1.32
2024-12-14,nairobi,0.0,21.6,61,,0.64
2024-12-15,nairobi,1.2,21.6,63,,0.36
2024-12-16,nairobi,1.9,20.4,69,,0.37
2024-12-17,nairobi,1.3,19.9,69,,0.73
2024-12-18,nairobi,1.1,20.6,65,,0.84
2024-12-19,nairobi,5.1,19.1,77,,0.56
2024-12-20,nairobi,5.6,19.1,78,,0.29
2024-12-21,nairobi,7.8,18.4,86,,9.47
2024-12-22,nairobi,3.1,18.7,82,,7.53
2024-12-23,nairobi,3.3,18.8,82,,11.36
2024-12-24,nairobi,6.9,18.7,84,,7.63
2024-12-25,nairobi,4.8,18.6,82,,4.79
2024-12-26,nairobi,1.9,18.8,76,,8.27
2024-12-27,nairobi,0.3,19.0,71,,8.04
2024-12-28,nairobi,0.4,19.3,67,,3.06
2024-12-29,nairobi,0.0,19.9,61,,0.87
2024-12-30,nairobi,0.0,20.3,59,,0.45
2024-12-31,nairobi,0.6,20.1,67,,0.33
2015-01-01,tana_river_hola,0.0,29.8,52,,0.0
2015-01-02,tana_river_hola,0.0,30.2,48,,0.0
2015-01-03,tana_river_hola,0.0,30.3,51,,0.0
2015-01-04,tana_river_hola,0.0,30.0,52,,0.0
2015-01-05,tana_river_hola,0.0,30.0,54,,0.0
2015-01-06,tana_river_hola,0.0,30.0,54,,0.0
2015-01-07,tana_river_hola,0.0,30.0,56,,0.0
2015-01-08,tana_river_hola,0.0,30.1,54,,0.0
2015-01-09,tana_river_hola,0.0,30.0,54,,0.0
2015-01-10,tana_river_hola,0.0,30.0,55,,0.0
2015-01-11,tana_river_hola,0.0,30.0,55,,0.0
2015-01-12,tana_river_hola,0.0,30.2,55,,0.0
2015-01-13,tana_river_hola,0.0,30.2,52,,0.0
2015-01-14,tana_river_hola,0.0,30.6,44,,0.0
2015-01-15,tana_river_hola,0.0,30.5,47,,0.0
2015-01-16,tana_river_hola,0.0,30.3,51,,0.0
2015-01-17,tana_river_hola,0.0,30.2,50,,0.0
2015-01-18,tana_river_hola,0.0,30.2,50,,0.0
2015-01-19,tana_river_hola,0.0,29.8,56,,0.0
2015-01-20,tana_river_hola,0.0,29.7,54,,0.0
2015-01-21,tana_river_hola,0.0,28.7,56,,0.0
2015-01-22,tana_river_hola,0.5,28.4,58,,0.0
2015-01-23,tana_river_hola,0.0,27.8,60,,0.0
2015-01-24,tana_river_hola,0.0,27.8,60,,0.0
2015-01-25,tana_river_hola,0.0,28.3,55,,0.0
2015-01-26,tana_river_hola,0.0,28.7,54,,0.0
2015-01-27,tana_river_hola,0.0,29.3,54,,0.0
2015-01-28,tana_river_hola,0.0,29.2,55,,0.0
2015-01-29,tana_river_hola,0.0,29.2,56,,0.0
2015-01-30,tana_river_hola,0.0,29.9,52,,0.0
2015-01-31,tana_river_hola,0.0,29.7,56,,0.0
2015-02-01,tana_river_hola,0.0,29.4,57,,0.0
2015-02-02,tana_river_hola,0.0,29.6,54,,0.0
2015-02-03,tana_river_hola,0.0,29.6,54,,0.0
2015-02-04,tana_river_hola,0.0,28.9,58,,0.0
2015-02-05,tana_river_hola,0.0,29.1,59,,0.0
2015-02-06,tana_river_hola,0.0,29.9,56,,0.0
2015-02-07,tana_river_hola,0.0,30.0,55,,0.0
2015-02-08,tana_river_hola,0.0,28.9,58,,0.0
2015-02-09,tana_river_hola,0.0,28.7,62,,0.0
2015-02-10,tana_river_hola,0.0,29.1,59,,0.0
2015-02-11,tana_river_hola,0.0,29.4,57,,0.0
2015-02-12,tana_river_hola,0.0,29.3,60,,0.0
2015-02-13,tana_river_hola,0.0,29.6,59,,0.0
2015-02-14,tana_river_hola,0.0,29.5,58,,0.0
2015-02-15,tana_river_hola,0.0,28.7,62,,0.0
2015-02-16,tana_river_hola,0.0,30.0,58,,0.0
2015-02-17,tana_river_hola,0.0,30.5,55,,0.0
2015-02-18,tana_river_hola,0.0,29.0,58,,0.0
2015-02-19,tana_river_hola,0.0,29.2,58,,0.0
2015-02-20,tana_river_hola,0.0,29.7,57,,0.0
2015-02-21,tana_river_hola,0.0,29.7,58,,0.0
2015-02-22,tana_river_hola,0.0,29.8,57,,0.0
2015-02-23,tana_river_hola,0.0,29.5,58,,0.0
2015-02-24,tana_river_hola,0.0,29.6,57,,0.0
2015-02-25,tana_river_hola,0.0,29.7,55,,0.0
2015-02-26,tana_river_hola,0.0,29.0,61,,0.0
2015-02-27,tana_river_hola,0.0,30.1,56,,0.0
2015-02-28,tana_river_hola,0.0,31.0,51,,0.0
2015-03-01,tana_river_hola,0.0,30.5,52,,0.0
2015-03-02,tana_river_hola,0.0,29.9,54,,0.0
2015-03-03,tana_river_hola,0.0,30.0,52,,0.0
2015-03-04,tana_river_hola,0.0,30.0,51,,0.0
2015-03-05,tana_river_hola,0.0,29.4,57,,0.0
2015-03-06,tana_river_hola,0.0,29.6,56,,0.0
2015-03-07,tana_river_hola,0.0,30.0,55,,0.0
2015-03-08,tana_river_hola,0.0,30.2,54,,0.0
2015-03-09,tana_river_hola,0.0,30.4,53,,0.0
2015-03-10,tana_river_hola,0.0,30.0,53,,0.0
2015-03-11,tana_river_hola,0.0,30.2,54,,0.0
2015-03-12,tana_river_hola,0.0,29.6,57,,0.0
2015-03-13,tana_river_hola,0.0,29.4,60,,0.0
2015-03-14,tana_river_hola,0.0,29.6,56,,0.0
2015-03-15,tana_river_hola,0.0,29.7,54,,0.0
2015-03-16,tana_river_hola,0.0,30.3,56,,0.0
2015-03-17,tana_river_hola,0.0,29.9,58,,0.0
2015-03-18,tana_river_hola,0.5,30.1,58,,0.0
2015-03-19,tana_river_hola,0.0,30.3,56,,0.0
2015-03-20,tana_river_hola,0.2,30.1,63,,0.0
2015-03-21,tana_river_hola,0.2,29.8,66,,0.0
2015-03-22,tana_river_hola,2.0,29.3,66,,0.0
2015-03-23,tana_river_hola,2.7,28.8,69,,0.0
2015-03-24,tana_river_hola,0.4,28.1,71,,0.0
2015-03-25,tana_river_hola,6.1,27.3,76,,0.0
2015-03-26,tana_river_hola,5.0,26.9,79,,0.0
2015-03-27,tana_river_hola,3.2,27.7,76,,0.0
2015-03-28,tana_river_hola,0.7,28.5,74,,0.0
2015-03-29,tana_river_hola,0.5,28.8,72,,0.0
2015-03-30,tana_river_hola,2.2,28.7,74,,0.0
2015-03-31,tana_river_hola,4.0,28.2,75,,0.0
2015-04-01,tana_river_hola,1.4,28.8,74,,0.0
2015-04-02,tana_river_hola,0.4,29.5,69,,0.0
2015-04-03,tana_river_hola,0.1,29.5,69,,0.0
2015-04-04,tana_river_hola,0.6,29.4,68,,0.0
2015-04-05,tana_river_hola,5.4,28.9,71,,0.0
2015-04-06,tana_river_hola,0.5,29.9,68,,0.0
2015-04-07,tana_river_hola,0.0,30.1,65,,0.0
2015-04-08,tana_river_hola,0.5,29.9,65,,0.0
2015-04-09,tana_river_hola,0.0,30.1,59,,0.0
2015-04-10,tana_river_hola,1.9,29.5,65,,0.0
2015-04-11,tana_river_hola,3.8,29.2,69,,0.0
2015-04-12,tana_river_hola,4.7,28.8,72,,0.0
2015-04-13,tana_river_hola,1.3,28.4,74,,0.0
2015-04-14,tana_river_hola,0.7,29.0,70,,0.0
2015-04-15,tana_river_hola,0.5,28.9,70,,0.0
2015-04-16,tana_river_hola,1.0,28.9,70,,0.0
2015-04-17,tana_river_hola,2.2,28.4,71,,0.0
2015-04-18,tana_river_hola,0.4,28.8,67,,0.0
2015-04-19,tana_river_hola,0.0,29.2,65,,0.0
2015-04-20,tana_river_hola,1.2,29.1,68,,0.0
2015-04-21,tana_river_hola,1.8,28.7,69,,0.0
2015-04-22,tana_river_hola,4.8,27.9,72,,0.0
2015-04-23,tana_river_hola,1.0,28.3,69,,0.0
2015-04-24,tana_river_hola,0.2,28.9,68,,0.0
2015-04-25,tana_river_hola,5.4,27.1,75,,0.0
2015-04-26,tana_river_hola,1.6,27.9,71,,0.0
2015-04-27,tana_river_hola,1.0,28.3,70,,0.0
2015-04-28,tana_river_hola,2.4,27.8,74,,0.0
2015-04-29,tana_river_hola,2.2,28.2,72,,0.0
2015-04-30,tana_river_hola,0.6,28.7,71,,0.0
2015-05-01,tana_river_hola,0.5,29.0,68,,0.0
2015-05-02,tana_river_hola,0.1,29.3,64,,0.0
2015-05-03,tana_river_hola,0.1,28.2,70,,0.0
2015-05-04,tana_river_hola,2.7,27.6,73,,0.0
2015-05-05,tana_river_hola,16.1,26.0,83,,0.0
2015-05-06,tana_river_hola,0.9,27.0,77,,0.0
2015-05-07,tana_river_hola,5.4,26.7,78,,0.0
2015-05-08,tana_river_hola,4.2,27.1,74,,0.0
2015-05-09,tana_river_hola,0.5,26.6,75,,0.0
2015-05-10,tana_river_hola,0.0,27.6,69,,0.0
2015-05-11,tana_river_hola,0.4,27.6,70,,0.0
2015-05-12,tana_river_hola,0.9,27.8,69,,0.0
2015-05-13,tana_river_hola,0.4,28.1,69,,0.0
2015-05-14,tana_river_hola,0.2,28.5,69,,0.0
2015-05-15,tana_river_hola,5.9,27.8,72,,0.0
2015-05-16,tana_river_hola,0.0,28.2,69,,0.0
2015-05-17,tana_river_hola,0.1,28.2,67,,0.0
2015-05-18,tana_river_hola,0.0,29.0,57,,0.0
2015-05-19,tana_river_hola,0.1,28.3,61,,0.0
2015-05-20,tana_river_hola,0.0,28.6,60,,0.0
2015-05-21,tana_river_hola,0.0,28.9,58,,0.0
2015-05-22,tana_river_hola,0.1,28.3,62,,0.0
2015-05-23,tana_river_hola,0.0,28.2,64,,0.0
2015-05-24,tana_river_hola,0.1,27.9,65,,0.0
2015-05-25,tana_river_hola,0.0,28.3,65,,0.0
2015-05-26,tana_river_hola,0.7,28.5,66,,0.0
2015-05-27,tana_river_hola,0.4,28.2,68,,0.0
2015-05-28,tana_river_hola,0.3,27.8,69,,0.0
2015-05-29,tana_river_hola,2.9,26.5,74,,0.0
2015-05-30,tana_river_hola,0.5,27.0,71,,0.0
2015-05-31,tana_river_hola,0.8,26.7,72,,0.0
2015-06-01,tana_river_hola,0.4,26.4,71,,0.0
2015-06-02,tana_river_hola,0.0,27.2,68,,0.0
2015-06-03,tana_river_hola,0.0,27.3,69,,0.0
2015-06-04,tana_river_hola,0.0,28.0,67,,0.0
2015-06-05,tana_river_hola,0.0,28.6,64,,0.0
2015-06-06,tana_river_hola,0.0,28.8,61,,0.0
2015-06-07,tana_river_hola,0.0,28.4,60,,0.0
2015-06-08,tana_river_hola,0.0,27.7,61,,0.0
2015-06-09,tana_river_hola,0.0,27.5,62,,0.0
2015-06-10,tana_river_hola,0.0,27.5,61,,0.0
2015-06-11,tana_river_hola,0.0,27.6,61,,0.0
2015-06-12,tana_river_hola,0.0,27.6,63,,0.0
2015-06-13,tana_river_hola,0.0,27.1,65,,0.0
2015-06-14,tana_river_hola,0.0,27.3,55,,0.0
2015-06-15,tana_river_hola,0.0,27.4,54,,0.0
2015-06-16,tana_river_hola,0.0,26.5,63,,0.0
2015-06-17,tana_river_hola,0.0,27.1,61,,0.0
2015-06-18,tana_river_hola,0.0,27.2,67,,0.0
2015-06-19,tana_river_hola,0.0,27.4,63,,0.0
2015-06-20,tana_river_hola,0.0,27.2,60,,0.0
2015-06-21,tana_river_hola,0.0,27.4,58,,0.0
2015-06-22,tana_river_hola,1.1,27.2,58,,0.0
2015-06-23,tana_river_hola,0.0,27.5,60,,0.0
2015-06-24,tana_river_hola,0.0,27.3,65,,0.0
2015-06-25,tana_river_hola,0.0,27.1,60,,0.0
2015-06-26,tana_river_hola,0.0,27.0,59,,0.0
2015-06-27,tana_river_hola,0.0,26.9,61,,0.0
2015-06-28,tana_river_hola,0.1,27.1,65,,0.0
2015-06-29,tana_river_hola,0.6,27.0,69,,0.0
2015-06-30,tana_river_hola,0.1,27.1,68,,0.0
2015-07-01,tana_river_hola,0.0,27.1,66,,0.0
2015-07-02,tana_river_hola,0.0,26.6,66,,0.0
2015-07-03,tana_river_hola,0.0,26.6,63,,0.0
2015-07-04,tana_river_hola,0.0,26.6,63,,0.0
2015-07-05,tana_river_hola,0.3,26.7,65,,0.0
2015-07-06,tana_river_hola,2.7,25.7,75,,0.0
2015-07-07,tana_river_hola,0.7,26.3,70,,0.0
2015-07-08,tana_river_hola,0.0,26.0,68,,0.0
2015-07-09,tana_river_hola,0.0,26.2,65,,0.0
2015-07-10,tana_river_hola,1.4,25.3,70,,0.0
2015-07-11,tana_river_hola,0.4,25.3,69,,0.0
2015-07-12,tana_river_hola,0.3,25.4,71,,0.0
2015-07-13,tana_river_hola,0.0,26.1,65,,0.0
2015-07-14,tana_river_hola,0.0,26.1,66,,0.0
2015-07-15,tana_river_hola,0.0,26.4,64,,0.0
2015-07-16,tana_river_hola,0.0,26.5,63,,0.0
2015-07-17,tana_river_hola,0.0,26.6,62,,0.0
2015-07-18,tana_river_hola,0.6,26.3,69,,0.0
2015-07-19,tana_river_hola,0.0,26.0,69,,0.0
2015-07-20,tana_river_hola,0.1,25.7,67,,0.0
2015-07-21,tana_river_hola,0.0,26.0,65,,0.0
2015-07-22,tana_river_hola,0.6,25.6,68,,0.0
2015-07-23,tana_river_hola,0.3,25.7,67,,0.0
2015-07-24,tana_river_hola,0.1,26.1,66,,0.0
2015-07-25,tana_river_hola,0.0,26.4,62,,0.0
2015-07-26,tana_river_hola,0.1,26.0,67,,0.0
2015-07-27,tana_river_hola,0.1,26.0,68,,0.0
2015-07-28,tana_river_hola,0.3,26.0,69,,0.0
2015-07-29,tana_river_hola,1.9,25.5,73,,0.0
2015-07-30,tana_river_hola,0.1,26.2,69,,0.0
2015-07-31,tana_river_hola,0.0,26.5,66,,0.0
2015-08-01,tana_river_hola,0.0,26.4,67,,0.0
2015-08-02,tana_river_hola,0.7,26.0,69,,0.0
2015-08-03,tana_river_hola,0.3,26.4,65,,0.0
2015-08-04,tana_river_hola,0.0,26.4,63,,0.0
2015-08-05,tana_river_hola,0.3,26.0,68,,0.0
2015-08-06,tana_river_hola,0.4,26.2,68,,0.0
2015-08-07,tana_river_hola,0.0,25.9,65,,0.0
2015-08-08,tana_river_hola,0.0,25.7,63,,0.0
2015-08-09,tana_river_hola,0.0,26.0,61,,0.0
2015-08-10,tana_river_hola,0.0,25.7,66,,0.0
2015-08-11,tana_river_hola,0.8,26.1,66,,0.0
2015-08-12,tana_river_hola,0.0,26.1,65,,0.0
2015-08-13,tana_river_hola,0.3,26.1,68,,0.0
2015-08-14,tana_river_hola,0.4,26.0,68,,0.0
2015-08-15,tana_river_hola,0.0,26.6,62,,0.0
2015-08-16,tana_river_hola,0.3,26.5,64,,0.0
2015-08-17,tana_river_hola,0.0,26.3,64,,0.0
2015-08-18,tana_river_hola,0.0,26.4,63,,0.0
2015-08-19,tana_river_hola,0.0,26.4,63,,0.0
2015-08-20,tana_river_hola,0.1,26.0,65,,0.0
2015-08-21,tana_river_hola,0.0,26.1,67,,0.0
2015-08-22,tana_river_hola,0.2,25.5,68,,0.0
2015-08-23,tana_river_hola,0.0,25.6,65,,0.0
2015-08-24,tana_river_hola,0.8,25.7,67,,0.0
2015-08-25,tana_river_hola,0.0,26.3,64,,0.0
2015-08-26,tana_river_hola,0.0,26.1,62,,0.0
2015-08-27,tana_river_hola,0.0,26.4,64,,0.0
2015-08-28,tana_river_hola,2.8,25.2,74,,0.0
2015-08-29,tana_river_hola,0.3,26.5,66,,0.0
2015-08-30,tana_river_hola,0.1,26.2,67,,0.0
2015-08-31,tana_river_hola,0.1,26.5,65,,0.0
2015-09-01,tana_river_hola,0.1,26.2,66,,0.0
2015-09-02,tana_river_hola,0.0,26.6,65,,0.0
2015-09-03,tana_river_hola,0.0,26.8,66,,0.0
2015-09-04,tana_river_hola,0.8,26.9,63,,0.0
2015-09-05,tana_river_hola,0.1,26.4,64,,0.0
2015-09-06,tana_river_hola,0.0,26.4,65,,0.0
2015-09-07,tana_river_hola,0.2,26.2,62,,0.0
2015-09-08,tana_river_hola,0.2,25.9,66,,0.0
2015-09-09,tana_river_hola,0.0,26.3,66,,0.0
2015-09-10,tana_river_hola,0.0,26.6,65,,0.0
2015-09-11,tana_river_hola,1.0,26.4,68,,0.0
2015-09-12,tana_river_hola,0.0,27.1,63,,0.0
2015-09-13,tana_river_hola,0.0,27.5,63,,0.0
2015-09-14,tana_river_hola,0.1,26.9,66,,0.0
2015-09-15,tana_river_hola,0.2,26.4,62,,0.0
2015-09-16,tana_river_hola,0.0,26.7,61,,0.0
2015-09-17,tana_river_hola,0.0,26.4,69,,0.0
2015-09-18,tana_river_hola,0.0,26.9,68,,0.0
2015-09-19,tana_river_hola,0.0,27.3,65,,0.0
2015-09-20,tana_river_hola,0.0,26.6,63,,0.0
2015-09-21,tana_river_hola,0.0,26.5,63,,0.0
2015-09-22,tana_river_hola,0.0,27.0,60,,0.0
2015-09-23,tana_river_hola,0.1,27.1,63,,0.0
2015-09-24,tana_river_hola,0.0,26.9,63,,0.0
2015-09-25,tana_river_hola,0.0,27.0,61,,0.0
2015-09-26,tana_river_hola,0.4,26.8,65,,0.0
2015-09-27,tana_river_hola,0.7,26.5,70,,0.0
2015-09-28,tana_river_hola,0.7,27.2,68,,0.0
2015-09-29,tana_river_hola,0.0,27.9,67,,0.0
2015-09-30,tana_river_hola,0.0,28.3,64,,0.0
2015-10-01,tana_river_hola,0.0,27.8,65,,0.0
2015-10-02,tana_river_hola,0.2,28.1,67,,0.0
2015-10-03,tana_river_hola,0.4,28.4,67,,0.0
2015-10-04,tana_river_hola,1.1,27.7,71,,0.0
2015-10-05,tana_river_hola,0.7,28.1,63,,0.0
2015-10-06,tana_river_hola,0.6,27.4,70,,0.0
2015-10-07,tana_river_hola,1.7,27.0,73,,0.0
2015-10-08,tana_river_hola,1.1,27.6,72,,0.0
2015-10-09,tana_river_hola,0.1,27.5,71,,0.0
2015-10-10,tana_river_hola,0.0,27.8,65,,0.0
2015-10-11,tana_river_hola,0.1,27.7,68,,0.0
2015-10-12,tana_river_hola,5.7,26.3,80,,0.0
2015-10-13,tana_river_hola,0.2,27.6,71,,0.0
2015-10-14,tana_river_hola,0.3,27.9,69,,0.0
2015-10-15,tana_river_hola,0.4,27.2,74,,0.0
2015-10-16,tana_river_hola,1.6,27.6,72,,0.0
2015-10-17,tana_river_hola,0.0,28.3,67,,0.0
2015-10-18,tana_river_hola,0.6,28.0,70,,0.0
2015-10-19,tana_river_hola,0.0,28.1,65,,0.0
2015-10-20,tana_river_hola,0.2,27.9,65,,0.0
2015-10-21,tana_river_hola,0.3,27.8,67,,0.0
2015-10-22,tana_river_hola,0.5,28.3,66,,0.0
2015-10-23,tana_river_hola,0.0,28.9,63,,0.0
2015-10-24,tana_river_hola,0.6,28.4,68,,0.0
2015-10-25,tana_river_hola,0.8,28.6,64,,0.0
2015-10-26,tana_river_hola,0.0,28.8,63,,0.0
2015-10-27,tana_river_hola,0.0,28.9,63,,0.0
2015-10-28,tana_river_hola,0.2,29.1,66,,0.0
2015-10-29,tana_river_hola,0.4,28.8,67,,0.0
2015-10-30,tana_river_hola,5.8,28.8,69,,0.0
2015-10-31,tana_river_hola,1.5,28.8,72,,0.0
2015-11-01,tana_river_hola,7.1,28.0,77,,0.0
2015-11-02,tana_river_hola,4.3,27.9,77,,0.0
2015-11-03,tana_river_hola,0.6,28.6,74,,0.0
2015-11-04,tana_river_hola,3.4,28.5,75,,0.0
2015-11-05,tana_river_hola,7.7,27.6,76,,0.0
2015-11-06,tana_river_hola,0.3,27.1,75,,0.0
2015-11-07,tana_river_hola,0.0,27.7,67,,0.0
2015-11-08,tana_river_hola,4.3,27.4,73,,0.0
2015-11-09,tana_river_hola,2.7,26.4,80,,0.0
2015-11-10,tana_river_hola,0.8,27.1,76,,0.0
2015-11-11,tana_river_hola,1.3,27.3,74,,0.0
2015-11-12,tana_river_hola,0.5,27.6,74,,0.0
2015-11-13,tana_river_hola,4.2,27.6,77,,0.0
2015-11-14,tana_river_hola,5.6,26.9,79,,0.0
2015-11-15,tana_river_hola,3.3,26.8,81,,0.0
2015-11-16,tana_river_hola,14.8,26.4,85,,0.0
2015-11-17,tana_river_hola,7.1,25.7,86,,0.0
2015-11-18,tana_river_hola,1.7,26.7,81,,0.0
2015-11-19,tana_river_hola,2.0,27.3,80,,0.0
2015-11-20,tana_river_hola,7.7,27.0,80,,0.0
2015-11-21,tana_river_hola,9.1,26.3,84,,0.0
2015-11-22,tana_river_hola,1.7,26.9,81,,0.0
2015-11-23,tana_river_hola,3.7,27.2,82,,0.0
2015-11-24,tana_river_hola,2.5,27.2,82,,0.0
2015-11-25,tana_river_hola,0.0,28.0,78,,0.0
2015-11-26,tana_river_hola,6.3,27.3,80,,0.0
2015-11-27,tana_river_hola,0.1,27.1,78,,0.0
2015-11-28,tana_river_hola,2.4,26.9,80,,0.0
2015-11-29,tana_river_hola,0.8,27.0,80,,0.0
2015-11-30,tana_river_hola,1.7,27.1,77,,0.0
2015-12-01,tana_river_hola,0.1,27.4,78,,0.0
2015-12-02,tana_river_hola,1.4,27.7,77,,0.0
2015-12-03,tana_river_hola,3.5,26.9,80,,0.0
2015-12-04,tana_river_hola,1.6,27.4,78,,0.0
2015-12-05,tana_river_hola,3.0,27.5,79,,0.0
2015-12-06,tana_river_hola,1.7,28.3,77,,0.0
2015-12-07,tana_river_hola,0.4,29.1,73,,0.0
2015-12-08,tana_river_hola,3.4,28.7,75,,0.0
2015-12-09,tana_river_hola,0.2,29.8,69,,0.0
2015-12-10,tana_river_hola,0.0,29.9,65,,0.0
2015-12-11,tana_river_hola,0.1,30.2,64,,0.0
2015-12-12,tana_river_hola,0.0,29.8,65,,0.0
2015-12-13,tana_river_hola,0.0,29.3,66,,0.0
2015-12-14,tana_river_hola,3.0,28.6,72,,0.0
2015-12-15,tana_river_hola,15.4,28.2,77,,0.0
2015-12-16,tana_river_hola,0.2,28.4,76,,0.0
2015-12-17,tana_river_hola,6.8,27.5,78,,0.0
2015-12-18,tana_river_hola,5.6,27.6,78,,0.0
2015-12-19,tana_river_hola,5.7,27.1,80,,0.0
2015-12-20,tana_river_hola,0.4,28.0,73,,0.0
2015-12-21,tana_river_hola,0.0,28.5,65,,0.0
2015-12-22,tana_river_hola,0.0,28.9,65,,0.0
2015-12-23,tana_river_hola,0.2,28.8,65,,0.0
2015-12-24,tana_river_hola,0.0,29.0,62,,0.0
2015-12-25,tana_river_hola,0.4,28.8,69,,0.0
2015-12-26,tana_river_hola,0.7,29.2,67,,0.0
2015-12-27,tana_river_hola,0.3,29.3,68,,0.0
2015-12-28,tana_river_hola,0.0,30.0,58,,0.0
2015-12-29,tana_river_hola,0.0,30.1,55,,0.0
2015-12-30,tana_river_hola,0.0,30.7,54,,0.0
2015-12-31,tana_river_hola,0.0,31.1,58,,0.0
2016-01-01,tana_river_hola,0.0,31.2,59,,0.0
2016-01-02,tana_river_hola,0.0,30.5,64,,0.0
2016-01-03,tana_river_hola,0.0,30.9,61,,0.0
2016-01-04,tana_river_hola,0.0,30.6,60,,0.0
2016-01-05,tana_river_hola,0.1,29.8,64,,0.0
2016-01-06,tana_river_hola,0.1,30.0,62,,0.0
2016-01-07,tana_river_hola,0.0,29.8,61,,0.0
2016-01-08,tana_river_hola,0.0,30.8,52,,0.0
2016-01-09,tana_river_hola,0.0,31.1,53,,0.0
2016-01-10,tana_river_hola,0.0,30.5,55,,0.0
2016-01-11,tana_river_hola,0.0,29.9,57,,0.0
2016-01-12,tana_river_hola,0.0,30.2,57,,0.0
2016-01-13,tana_river_hola,0.0,30.3,57,,0.0
2016-01-14,tana_river_hola,0.0,30.3,58,,0.0
2016-01-15,tana_river_hola,0.1,30.4,59,,0.0
2016-01-16,tana_river_hola,0.0,30.6,55,,0.0
2016-01-17,tana_river_hola,0.0,30.8,57,,0.0
2016-01-18,tana_river_hola,0.0,31.0,53,,0.0
2016-01-19,tana_river_hola,0.0,30.1,58,,0.0
2016-01-20,tana_river_hola,0.0,30.7,57,,0.0
2016-01-21,tana_river_hola,0.0,30.4,56,,0.0
2016-01-22,tana_river_hola,0.0,30.5,51,,0.0
2016-01-23,tana_river_hola,0.0,30.6,50,,0.0
2016-01-24,tana_river_hola,0.0,30.3,55,,0.0
2016-01-25,tana_river_hola,0.0,30.2,58,,0.0
2016-01-26,tana_river_hola,0.0,30.5,58,,0.0
2016-01-27,tana_river_hola,0.0,30.7,56,,0.0
2016-01-28,tana_river_hola,0.0,29.6,62,,0.0
2016-01-29,tana_river_hola,0.0,30.3,58,,0.0
2016-01-30,tana_river_hola,0.0,30.5,55,,0.0
2016-01-31,tana_river_hola,0.0,30.7,55,,0.0
2016-02-01,tana_river_hola,0.0,31.3,51,,0.0
2016-02-02,tana_river_hola,0.0,30.2,51,,0.0
2016-02-03,tana_river_hola,0.0,30.8,50,,0.0
2016-02-04,tana_river_hola,0.0,31.5,49,,0.0
2016-02-05,tana_river_hola,0.0,31.6,50,,0.0
2016-02-06,tana_river_hola,0.0,31.0,50,,0.0
2016-02-07,tana_river_hola,0.0,30.3,56,,0.0
2016-02-08,tana_river_hola,0.0,30.9,57,,0.0
2016-02-09,tana_river_hola,0.0,30.5,59,,0.0
2016-02-10,tana_river_hola,0.0,30.3,60,,0.0
2016-02-11,tana_river_hola,0.0,30.7,56,,0.0
2016-02-12,tana_river_hola,0.0,30.7,57,,0.0
2016-02-13,tana_river_hola,0.0,31.5,50,,0.0
2016-02-14,tana_river_hola,0.0,30.6,52,,0.0
2016-02-15,tana_river_hola,0.0,29.6,55,,0.0
2016-02-16,tana_river_hola,0.0,29.7,57,,0.0
2016-02-17,tana_river_hola,0.0,30.1,57,,0.0
2016-02-18,tana_river_hola,0.0,30.5,54,,0.0
2016-02-19,tana_river_hola,0.0,30.3,55,,0.0
2016-02-20,tana_river_hola,0.0,29.9,54,,0.0
2016-02-21,tana_river_hola,0.0,30.1,50,,0.0
2016-02-22,tana_river_hola,0.0,29.9,55,,0.0
2016-02-23,tana_river_hola,0.0,29.9,57,,0.0
2016-02-24,tana_river_hola,0.0,30.2,57,,0.0
2016-02-25,tana_river_hola,0.0,30.4,59,,0.0
2016-02-26,tana_river_hola,0.3,30.5,60,,0.0
2016-02-27,tana_river_hola,1.1,30.3,65,,0.0
2016-02-28,tana_river_hola,0.0,30.8,61,,0.0
2016-02-29,tana_river_hola,0.5,30.2,66,,0.0
2016-03-01,tana_river_hola,1.6,29.3,71,,0.0
2016-03-02,tana_river_hola,0.5,30.1,66,,0.0
2016-03-03,tana_river_hola,0.0,30.8,63,,0.0
2016-03-04,tana_river_hola,0.0,30.7,60,,0.0
2016-03-05,tana_river_hola,0.2,30.5,64,,0.0
2016-03-06,tana_river_hola,0.0,30.8,63,,0.0
2016-03-07,tana_river_hola,0.6,30.8,66,,0.0
2016-03-08,tana_river_hola,0.4,31.0,65,,0.0
2016-03-09,tana_river_hola,3.3,29.9,68,,0.0
2016-03-10,tana_river_hola,0.1,30.6,67,,0.0
2016-03-11,tana_river_hola,0.6,30.9,65,,0.0
2016-03-12,tana_river_hola,0.0,31.4,56,,0.0
2016-03-13,tana_river_hola,0.0,30.8,60,,0.0
2016-03-14,tana_river_hola,0.0,30.8,61,,0.0
2016-03-15,tana_river_hola,0.0,31.2,59,,0.0
2016-03-16,tana_river_hola,0.0,31.5,59,,0.0
2016-03-17,tana_river_hola,0.3,31.7,59,,0.0
2016-03-18,tana_river_hola,0.8,31.6,62,,0.0
2016-03-19,tana_river_hola,0.2,31.9,62,,0.0
2016-03-20,tana_river_hola,0.0,31.9,58,,0.0
